Ordrenr;Dato;Kundenr;Kundenavn;Kunderef;Valuta;Kundeordreref;Sum eksl. mva;Linjenr;Firma;Lager;Vare;Varenavn;Antall;Enhet;Netpris;Linjesum;Ordreverdi Totalt;Status;Henv1;Henv2;Henv3;Henv4;Henv5;Varegruppe
880243;12.02.2026;K770024;Storkunde K770024;REF-1216;NOK;PO-880243;2212,00;2;F10;Hovedlager;V660016;Vare V660016;7;STK;316,00;2212,00;2212,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880243;12.02.2026;K770024;Storkunde K770024;REF-1217;NOK;PO-880243;2536,00;3;F10;Hovedlager;V660017;Vare V660017;8;STK;317,00;2536,00;2536,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880243;12.02.2026;K770024;Storkunde K770024;REF-1218;NOK;PO-880243;2862,00;4;F10;Hovedlager;V660018;Vare V660018;9;STK;318,00;2862,00;2862,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880243;12.02.2026;K770024;Storkunde K770024;REF-1219;NOK;PO-880243;3190,00;5;F10;Hovedlager;V660019;Vare V660019;10;STK;319,00;3190,00;3190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880244;12.02.2026;K770024;Storkunde K770024;REF-1220;NOK;PO-880244;320,00;1;F10;Hovedlager;V660020;Vare V660020;1;STK;320,00;320,00;320,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880244;12.02.2026;K770024;Storkunde K770024;REF-1221;NOK;PO-880244;642,00;2;F10;Hovedlager;V660021;Vare V660021;2;STK;321,00;642,00;642,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880244;12.02.2026;K770024;Storkunde K770024;REF-1222;NOK;PO-880244;966,00;3;F10;Hovedlager;V660022;Vare V660022;3;STK;322,00;966,00;966,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880244;12.02.2026;K770024;Storkunde K770024;REF-1223;NOK;PO-880244;1292,00;4;F10;Hovedlager;V660023;Vare V660023;4;STK;323,00;1292,00;1292,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880244;12.02.2026;K770024;Storkunde K770024;REF-1224;NOK;PO-880244;1620,00;5;F10;Hovedlager;V660024;Vare V660024;5;STK;324,00;1620,00;1620,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880245;12.02.2026;K770024;Storkunde K770024;REF-1225;NOK;PO-880245;1950,00;1;F10;Hovedlager;V660025;Vare V660025;6;STK;325,00;1950,00;1950,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880245;12.02.2026;K770024;Storkunde K770024;REF-1226;NOK;PO-880245;2282,00;2;F10;Hovedlager;V660026;Vare V660026;7;STK;326,00;2282,00;2282,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880245;12.02.2026;K770024;Storkunde K770024;REF-1227;NOK;PO-880245;2616,00;3;F10;Hovedlager;V660027;Vare V660027;8;STK;327,00;2616,00;2616,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880245;12.02.2026;K770024;Storkunde K770024;REF-1228;NOK;PO-880245;2952,00;4;F10;Hovedlager;V660028;Vare V660028;9;STK;328,00;2952,00;2952,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880245;12.02.2026;K770024;Storkunde K770024;REF-1229;NOK;PO-880245;3290,00;5;F10;Hovedlager;V660029;Vare V660029;10;STK;329,00;3290,00;3290,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880246;12.02.2026;K770024;Storkunde K770024;REF-1230;NOK;PO-880246;330,00;1;F10;Hovedlager;V660030;Vare V660030;1;STK;330,00;330,00;330,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880246;12.02.2026;K770024;Storkunde K770024;REF-1231;NOK;PO-880246;662,00;2;F10;Hovedlager;V660031;Vare V660031;2;STK;331,00;662,00;662,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880246;12.02.2026;K770024;Storkunde K770024;REF-1232;NOK;PO-880246;996,00;3;F10;Hovedlager;V660032;Vare V660032;3;STK;332,00;996,00;996,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880246;12.02.2026;K770024;Storkunde K770024;REF-1233;NOK;PO-880246;1332,00;4;F10;Hovedlager;V660033;Vare V660033;4;STK;333,00;1332,00;1332,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880246;12.02.2026;K770024;Storkunde K770024;REF-1234;NOK;PO-880246;1670,00;5;F10;Hovedlager;V660034;Vare V660034;5;STK;334,00;1670,00;1670,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880247;12.02.2026;K770024;Storkunde K770024;REF-1235;NOK;PO-880247;2010,00;1;F10;Hovedlager;V660035;Vare V660035;6;STK;335,00;2010,00;2010,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880247;12.02.2026;K770024;Storkunde K770024;REF-1236;NOK;PO-880247;2352,00;2;F10;Hovedlager;V660036;Vare V660036;7;STK;336,00;2352,00;2352,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880247;12.02.2026;K770024;Storkunde K770024;REF-1237;NOK;PO-880247;2696,00;3;F10;Hovedlager;V660037;Vare V660037;8;STK;337,00;2696,00;2696,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880247;12.02.2026;K770024;Storkunde K770024;REF-1238;NOK;PO-880247;3042,00;4;F10;Hovedlager;V660038;Vare V660038;9;STK;338,00;3042,00;3042,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880247;12.02.2026;K770024;Storkunde K770024;REF-1239;NOK;PO-880247;3390,00;5;F10;Hovedlager;V660039;Vare V660039;10;STK;339,00;3390,00;3390,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880248;12.02.2026;K770024;Storkunde K770024;REF-1240;NOK;PO-880248;340,00;1;F10;Hovedlager;V660040;Vare V660040;1;STK;340,00;340,00;340,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880248;12.02.2026;K770024;Storkunde K770024;REF-1241;NOK;PO-880248;682,00;2;F10;Hovedlager;V660041;Vare V660041;2;STK;341,00;682,00;682,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880248;12.02.2026;K770024;Storkunde K770024;REF-1242;NOK;PO-880248;1026,00;3;F10;Hovedlager;V660042;Vare V660042;3;STK;342,00;1026,00;1026,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880248;12.02.2026;K770024;Storkunde K770024;REF-1243;NOK;PO-880248;1372,00;4;F10;Hovedlager;V660043;Vare V660043;4;STK;343,00;1372,00;1372,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880248;12.02.2026;K770024;Storkunde K770024;REF-1244;NOK;PO-880248;1720,00;5;F10;Hovedlager;V660044;Vare V660044;5;STK;344,00;1720,00;1720,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880249;12.02.2026;K770024;Storkunde K770024;REF-1245;NOK;PO-880249;2070,00;1;F10;Hovedlager;V660045;Vare V660045;6;STK;345,00;2070,00;2070,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880249;12.02.2026;K770024;Storkunde K770024;REF-1246;NOK;PO-880249;2422,00;2;F10;Hovedlager;V660046;Vare V660046;7;STK;346,00;2422,00;2422,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880249;12.02.2026;K770024;Storkunde K770024;REF-1247;NOK;PO-880249;2776,00;3;F10;Hovedlager;V660047;Vare V660047;8;STK;347,00;2776,00;2776,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880249;12.02.2026;K770024;Storkunde K770024;REF-1248;NOK;PO-880249;3132,00;4;F10;Hovedlager;V660048;Vare V660048;9;STK;348,00;3132,00;3132,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880249;12.02.2026;K770024;Storkunde K770024;REF-1249;NOK;PO-880249;3490,00;5;F10;Hovedlager;V660049;Vare V660049;10;STK;349,00;3490,00;3490,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880250;12.02.2026;K770025;Storkunde K770025;REF-1250;NOK;PO-880250;350,00;1;F10;Hovedlager;V660050;Vare V660050;1;STK;350,00;350,00;350,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880250;12.02.2026;K770025;Storkunde K770025;REF-1251;NOK;PO-880250;702,00;2;F10;Hovedlager;V660051;Vare V660051;2;STK;351,00;702,00;702,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880250;12.02.2026;K770025;Storkunde K770025;REF-1252;NOK;PO-880250;1056,00;3;F10;Hovedlager;V660052;Vare V660052;3;STK;352,00;1056,00;1056,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880250;12.02.2026;K770025;Storkunde K770025;REF-1253;NOK;PO-880250;1412,00;4;F10;Hovedlager;V660053;Vare V660053;4;STK;353,00;1412,00;1412,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880250;12.02.2026;K770025;Storkunde K770025;REF-1254;NOK;PO-880250;1770,00;5;F10;Hovedlager;V660054;Vare V660054;5;STK;354,00;1770,00;1770,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880251;12.02.2026;K770025;Storkunde K770025;REF-1255;NOK;PO-880251;2130,00;1;F10;Hovedlager;V660055;Vare V660055;6;STK;355,00;2130,00;2130,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880251;12.02.2026;K770025;Storkunde K770025;REF-1256;NOK;PO-880251;2492,00;2;F10;Hovedlager;V660056;Vare V660056;7;STK;356,00;2492,00;2492,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880251;12.02.2026;K770025;Storkunde K770025;REF-1257;NOK;PO-880251;2856,00;3;F10;Hovedlager;V660057;Vare V660057;8;STK;357,00;2856,00;2856,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880251;12.02.2026;K770025;Storkunde K770025;REF-1258;NOK;PO-880251;3222,00;4;F10;Hovedlager;V660058;Vare V660058;9;STK;358,00;3222,00;3222,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880251;12.02.2026;K770025;Storkunde K770025;REF-1259;NOK;PO-880251;3590,00;5;F10;Hovedlager;V660059;Vare V660059;10;STK;359,00;3590,00;3590,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880252;12.02.2026;K770025;Storkunde K770025;REF-1260;NOK;PO-880252;360,00;1;F10;Hovedlager;V660060;Vare V660060;1;STK;360,00;360,00;360,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880252;12.02.2026;K770025;Storkunde K770025;REF-1261;NOK;PO-880252;722,00;2;F10;Hovedlager;V660061;Vare V660061;2;STK;361,00;722,00;722,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880252;12.02.2026;K770025;Storkunde K770025;REF-1262;NOK;PO-880252;1086,00;3;F10;Hovedlager;V660062;Vare V660062;3;STK;362,00;1086,00;1086,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880252;12.02.2026;K770025;Storkunde K770025;REF-1263;NOK;PO-880252;1452,00;4;F10;Hovedlager;V660063;Vare V660063;4;STK;363,00;1452,00;1452,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880252;12.02.2026;K770025;Storkunde K770025;REF-1264;NOK;PO-880252;1820,00;5;F10;Hovedlager;V660064;Vare V660064;5;STK;364,00;1820,00;1820,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880253;12.02.2026;K770025;Storkunde K770025;REF-1265;NOK;PO-880253;2190,00;1;F10;Hovedlager;V660065;Vare V660065;6;STK;365,00;2190,00;2190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880253;12.02.2026;K770025;Storkunde K770025;REF-1266;NOK;PO-880253;2562,00;2;F10;Hovedlager;V660066;Vare V660066;7;STK;366,00;2562,00;2562,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880253;12.02.2026;K770025;Storkunde K770025;REF-1267;NOK;PO-880253;2936,00;3;F10;Hovedlager;V660067;Vare V660067;8;STK;367,00;2936,00;2936,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880253;12.02.2026;K770025;Storkunde K770025;REF-1268;NOK;PO-880253;3312,00;4;F10;Hovedlager;V660068;Vare V660068;9;STK;368,00;3312,00;3312,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880253;12.02.2026;K770025;Storkunde K770025;REF-1269;NOK;PO-880253;3690,00;5;F10;Hovedlager;V660069;Vare V660069;10;STK;369,00;3690,00;3690,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880254;12.02.2026;K770025;Storkunde K770025;REF-1270;NOK;PO-880254;370,00;1;F10;Hovedlager;V660070;Vare V660070;1;STK;370,00;370,00;370,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880254;12.02.2026;K770025;Storkunde K770025;REF-1271;NOK;PO-880254;742,00;2;F10;Hovedlager;V660071;Vare V660071;2;STK;371,00;742,00;742,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880254;12.02.2026;K770025;Storkunde K770025;REF-1272;NOK;PO-880254;1116,00;3;F10;Hovedlager;V660072;Vare V660072;3;STK;372,00;1116,00;1116,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880254;12.02.2026;K770025;Storkunde K770025;REF-1273;NOK;PO-880254;1492,00;4;F10;Hovedlager;V660073;Vare V660073;4;STK;373,00;1492,00;1492,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880254;12.02.2026;K770025;Storkunde K770025;REF-1274;NOK;PO-880254;1870,00;5;F10;Hovedlager;V660074;Vare V660074;5;STK;374,00;1870,00;1870,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880255;12.02.2026;K770025;Storkunde K770025;REF-1275;NOK;PO-880255;2250,00;1;F10;Hovedlager;V660075;Vare V660075;6;STK;375,00;2250,00;2250,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880255;12.02.2026;K770025;Storkunde K770025;REF-1276;NOK;PO-880255;2632,00;2;F10;Hovedlager;V660076;Vare V660076;7;STK;376,00;2632,00;2632,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880255;12.02.2026;K770025;Storkunde K770025;REF-1277;NOK;PO-880255;3016,00;3;F10;Hovedlager;V660077;Vare V660077;8;STK;377,00;3016,00;3016,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880255;12.02.2026;K770025;Storkunde K770025;REF-1278;NOK;PO-880255;3402,00;4;F10;Hovedlager;V660078;Vare V660078;9;STK;378,00;3402,00;3402,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880255;12.02.2026;K770025;Storkunde K770025;REF-1279;NOK;PO-880255;3790,00;5;F10;Hovedlager;V660079;Vare V660079;10;STK;379,00;3790,00;3790,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880256;12.02.2026;K770025;Storkunde K770025;REF-1280;NOK;PO-880256;380,00;1;F10;Hovedlager;V660080;Vare V660080;1;STK;380,00;380,00;380,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880256;12.02.2026;K770025;Storkunde K770025;REF-1281;NOK;PO-880256;762,00;2;F10;Hovedlager;V660081;Vare V660081;2;STK;381,00;762,00;762,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880256;12.02.2026;K770025;Storkunde K770025;REF-1282;NOK;PO-880256;1146,00;3;F10;Hovedlager;V660082;Vare V660082;3;STK;382,00;1146,00;1146,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880256;12.02.2026;K770025;Storkunde K770025;REF-1283;NOK;PO-880256;1532,00;4;F10;Hovedlager;V660083;Vare V660083;4;STK;383,00;1532,00;1532,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880256;12.02.2026;K770025;Storkunde K770025;REF-1284;NOK;PO-880256;1920,00;5;F10;Hovedlager;V660084;Vare V660084;5;STK;384,00;1920,00;1920,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880257;12.02.2026;K770025;Storkunde K770025;REF-1285;NOK;PO-880257;2310,00;1;F10;Hovedlager;V660085;Vare V660085;6;STK;385,00;2310,00;2310,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880257;12.02.2026;K770025;Storkunde K770025;REF-1286;NOK;PO-880257;2702,00;2;F10;Hovedlager;V660086;Vare V660086;7;STK;386,00;2702,00;2702,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880257;12.02.2026;K770025;Storkunde K770025;REF-1287;NOK;PO-880257;3096,00;3;F10;Hovedlager;V660087;Vare V660087;8;STK;387,00;3096,00;3096,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880257;12.02.2026;K770025;Storkunde K770025;REF-1288;NOK;PO-880257;3492,00;4;F10;Hovedlager;V660088;Vare V660088;9;STK;388,00;3492,00;3492,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880257;12.02.2026;K770025;Storkunde K770025;REF-1289;NOK;PO-880257;3890,00;5;F10;Hovedlager;V660089;Vare V660089;10;STK;389,00;3890,00;3890,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880258;12.02.2026;K770025;Storkunde K770025;REF-1290;NOK;PO-880258;390,00;1;F10;Hovedlager;V660090;Vare V660090;1;STK;390,00;390,00;390,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880258;12.02.2026;K770025;Storkunde K770025;REF-1291;NOK;PO-880258;782,00;2;F10;Hovedlager;V660091;Vare V660091;2;STK;391,00;782,00;782,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880258;12.02.2026;K770025;Storkunde K770025;REF-1292;NOK;PO-880258;1176,00;3;F10;Hovedlager;V660092;Vare V660092;3;STK;392,00;1176,00;1176,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880258;12.02.2026;K770025;Storkunde K770025;REF-1293;NOK;PO-880258;1572,00;4;F10;Hovedlager;V660093;Vare V660093;4;STK;393,00;1572,00;1572,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880258;12.02.2026;K770025;Storkunde K770025;REF-1294;NOK;PO-880258;1970,00;5;F10;Hovedlager;V660094;Vare V660094;5;STK;394,00;1970,00;1970,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880259;12.02.2026;K770025;Storkunde K770025;REF-1295;NOK;PO-880259;2370,00;1;F10;Hovedlager;V660095;Vare V660095;6;STK;395,00;2370,00;2370,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880259;12.02.2026;K770025;Storkunde K770025;REF-1296;NOK;PO-880259;2772,00;2;F10;Hovedlager;V660096;Vare V660096;7;STK;396,00;2772,00;2772,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880259;12.02.2026;K770025;Storkunde K770025;REF-1297;NOK;PO-880259;3176,00;3;F10;Hovedlager;V660097;Vare V660097;8;STK;397,00;3176,00;3176,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880259;12.02.2026;K770025;Storkunde K770025;REF-1298;NOK;PO-880259;3582,00;4;F10;Hovedlager;V660098;Vare V660098;9;STK;398,00;3582,00;3582,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880259;12.02.2026;K770025;Storkunde K770025;REF-1299;NOK;PO-880259;3990,00;5;F10;Hovedlager;V660099;Vare V660099;10;STK;399,00;3990,00;3990,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880260;12.02.2026;K770026;Storkunde K770026;REF-1300;NOK;PO-880260;400,00;1;F10;Hovedlager;V660000;Vare V660000;1;STK;400,00;400,00;400,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880260;12.02.2026;K770026;Storkunde K770026;REF-1301;NOK;PO-880260;802,00;2;F10;Hovedlager;V660001;Vare V660001;2;STK;401,00;802,00;802,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880260;12.02.2026;K770026;Storkunde K770026;REF-1302;NOK;PO-880260;1206,00;3;F10;Hovedlager;V660002;Vare V660002;3;STK;402,00;1206,00;1206,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880260;12.02.2026;K770026;Storkunde K770026;REF-1303;NOK;PO-880260;1612,00;4;F10;Hovedlager;V660003;Vare V660003;4;STK;403,00;1612,00;1612,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880260;12.02.2026;K770026;Storkunde K770026;REF-1304;NOK;PO-880260;2020,00;5;F10;Hovedlager;V660004;Vare V660004;5;STK;404,00;2020,00;2020,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880261;12.02.2026;K770026;Storkunde K770026;REF-1305;NOK;PO-880261;2430,00;1;F10;Hovedlager;V660005;Vare V660005;6;STK;405,00;2430,00;2430,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880261;12.02.2026;K770026;Storkunde K770026;REF-1306;NOK;PO-880261;2842,00;2;F10;Hovedlager;V660006;Vare V660006;7;STK;406,00;2842,00;2842,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880261;12.02.2026;K770026;Storkunde K770026;REF-1307;NOK;PO-880261;3256,00;3;F10;Hovedlager;V660007;Vare V660007;8;STK;407,00;3256,00;3256,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880261;12.02.2026;K770026;Storkunde K770026;REF-1308;NOK;PO-880261;3672,00;4;F10;Hovedlager;V660008;Vare V660008;9;STK;408,00;3672,00;3672,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880261;12.02.2026;K770026;Storkunde K770026;REF-1309;NOK;PO-880261;4090,00;5;F10;Hovedlager;V660009;Vare V660009;10;STK;409,00;4090,00;4090,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880262;12.02.2026;K770026;Storkunde K770026;REF-1310;NOK;PO-880262;410,00;1;F10;Hovedlager;V660010;Vare V660010;1;STK;410,00;410,00;410,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880262;12.02.2026;K770026;Storkunde K770026;REF-1311;NOK;PO-880262;822,00;2;F10;Hovedlager;V660011;Vare V660011;2;STK;411,00;822,00;822,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880262;12.02.2026;K770026;Storkunde K770026;REF-1312;NOK;PO-880262;1236,00;3;F10;Hovedlager;V660012;Vare V660012;3;STK;412,00;1236,00;1236,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880262;12.02.2026;K770026;Storkunde K770026;REF-1313;NOK;PO-880262;1652,00;4;F10;Hovedlager;V660013;Vare V660013;4;STK;413,00;1652,00;1652,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880262;12.02.2026;K770026;Storkunde K770026;REF-1314;NOK;PO-880262;2070,00;5;F10;Hovedlager;V660014;Vare V660014;5;STK;414,00;2070,00;2070,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880263;12.02.2026;K770026;Storkunde K770026;REF-1315;NOK;PO-880263;2490,00;1;F10;Hovedlager;V660015;Vare V660015;6;STK;415,00;2490,00;2490,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880263;12.02.2026;K770026;Storkunde K770026;REF-1316;NOK;PO-880263;2912,00;2;F10;Hovedlager;V660016;Vare V660016;7;STK;416,00;2912,00;2912,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880263;12.02.2026;K770026;Storkunde K770026;REF-1317;NOK;PO-880263;3336,00;3;F10;Hovedlager;V660017;Vare V660017;8;STK;417,00;3336,00;3336,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880263;12.02.2026;K770026;Storkunde K770026;REF-1318;NOK;PO-880263;3762,00;4;F10;Hovedlager;V660018;Vare V660018;9;STK;418,00;3762,00;3762,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880263;12.02.2026;K770026;Storkunde K770026;REF-1319;NOK;PO-880263;4190,00;5;F10;Hovedlager;V660019;Vare V660019;10;STK;419,00;4190,00;4190,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880264;12.02.2026;K770026;Storkunde K770026;REF-1320;NOK;PO-880264;420,00;1;F10;Hovedlager;V660020;Vare V660020;1;STK;420,00;420,00;420,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880264;12.02.2026;K770026;Storkunde K770026;REF-1321;NOK;PO-880264;842,00;2;F10;Hovedlager;V660021;Vare V660021;2;STK;421,00;842,00;842,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880264;12.02.2026;K770026;Storkunde K770026;REF-1322;NOK;PO-880264;1266,00;3;F10;Hovedlager;V660022;Vare V660022;3;STK;422,00;1266,00;1266,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880264;12.02.2026;K770026;Storkunde K770026;REF-1323;NOK;PO-880264;1692,00;4;F10;Hovedlager;V660023;Vare V660023;4;STK;423,00;1692,00;1692,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880264;12.02.2026;K770026;Storkunde K770026;REF-1324;NOK;PO-880264;2120,00;5;F10;Hovedlager;V660024;Vare V660024;5;STK;424,00;2120,00;2120,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880265;12.02.2026;K770026;Storkunde K770026;REF-1325;NOK;PO-880265;2550,00;1;F10;Hovedlager;V660025;Vare V660025;6;STK;425,00;2550,00;2550,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880265;12.02.2026;K770026;Storkunde K770026;REF-1326;NOK;PO-880265;2982,00;2;F10;Hovedlager;V660026;Vare V660026;7;STK;426,00;2982,00;2982,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880265;12.02.2026;K770026;Storkunde K770026;REF-1327;NOK;PO-880265;3416,00;3;F10;Hovedlager;V660027;Vare V660027;8;STK;427,00;3416,00;3416,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880265;12.02.2026;K770026;Storkunde K770026;REF-1328;NOK;PO-880265;3852,00;4;F10;Hovedlager;V660028;Vare V660028;9;STK;428,00;3852,00;3852,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880265;12.02.2026;K770026;Storkunde K770026;REF-1329;NOK;PO-880265;4290,00;5;F10;Hovedlager;V660029;Vare V660029;10;STK;429,00;4290,00;4290,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880266;12.02.2026;K770026;Storkunde K770026;REF-1330;NOK;PO-880266;430,00;1;F10;Hovedlager;V660030;Vare V660030;1;STK;430,00;430,00;430,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880266;12.02.2026;K770026;Storkunde K770026;REF-1331;NOK;PO-880266;862,00;2;F10;Hovedlager;V660031;Vare V660031;2;STK;431,00;862,00;862,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880266;12.02.2026;K770026;Storkunde K770026;REF-1332;NOK;PO-880266;1296,00;3;F10;Hovedlager;V660032;Vare V660032;3;STK;432,00;1296,00;1296,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880266;12.02.2026;K770026;Storkunde K770026;REF-1333;NOK;PO-880266;1732,00;4;F10;Hovedlager;V660033;Vare V660033;4;STK;433,00;1732,00;1732,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880266;12.02.2026;K770026;Storkunde K770026;REF-1334;NOK;PO-880266;2170,00;5;F10;Hovedlager;V660034;Vare V660034;5;STK;434,00;2170,00;2170,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880267;12.02.2026;K770026;Storkunde K770026;REF-1335;NOK;PO-880267;2610,00;1;F10;Hovedlager;V660035;Vare V660035;6;STK;435,00;2610,00;2610,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880267;12.02.2026;K770026;Storkunde K770026;REF-1336;NOK;PO-880267;3052,00;2;F10;Hovedlager;V660036;Vare V660036;7;STK;436,00;3052,00;3052,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
880267;12.02.2026;K770026;Storkunde K770026;REF-1337;NOK;PO-880267;3496,00;3;F10;Hovedlager;V660037;Vare V660037;8;STK;437,00;3496,00;3496,00;Aktiv;H1;H2;H3;H4;H5;Testgruppe
